series_id        	year	period	       value	footnote_codes
CUSR0000SA0      	1997	M08	      160.80	
CUSR0000SA0      	1997	M09	      161.20	
CUSR0000SA0      	1997	M10	      161.50	
CUSR0000SA0      	1997	M11	      161.70	
CUSR0000SA0      	1997	M12	      161.80	
CUSR0000SA0      	1998	M01	      162.00	
CUSR0000SA0      	1998	M02	      162.00	
CUSR0000SA0      	1998	M03	      162.00	
CUSR0000SA0      	1998	M04	      162.20	
CUSR0000SA0      	1998	M05	      162.60	
CUSR0000SA0      	1998	M06	      162.80	
CUSR0000SA0      	1998	M07	      163.20	
CUSR0000SA0      	1998	M08	      163.40	
CUSR0000SA0      	1998	M09	      163.50	
CUSR0000SA0      	1998	M10	      163.90	
CUSR0000SA0      	1998	M11	      164.10	
CUSR0000SA0      	1998	M12	      164.40	
CUSR0000SA0      	1999	M01	      164.70	
CUSR0000SA0      	1999	M02	      164.70	
CUSR0000SA0      	1999	M03	      164.80	
CUSR0000SA0      	1999	M04	      165.90	
CUSR0000SA0      	1999	M05	      166.00	
CUSR0000SA0      	1999	M06	      166.00	
CUSR0000SA0      	1999	M07	      166.70	
CUSR0000SA0      	1999	M08	      167.10	
CUSR0000SA0      	1999	M09	      167.80	
CUSR0000SA0      	1999	M10	      168.10	
CUSR0000SA0      	1999	M11	      168.40	
CUSR0000SA0      	1999	M12	      168.80	
CUSR0000SA0      	2000	M01	      169.30	
CUSR0000SA0      	2000	M02	      170.00	
CUSR0000SA0      	2000	M03	      171.00	
CUSR0000SA0      	2000	M04	      170.90	
CUSR0000SA0      	2000	M05	      171.20	
CUSR0000SA0      	2000	M06	      172.20	
CUSR0000SA0      	2000	M07	      172.70	
CUSR0000SA0      	2000	M08	      172.70	
CUSR0000SA0      	2000	M09	      173.60	
CUSR0000SA0      	2000	M10	      173.90	
CUSR0000SA0      	2000	M11	      174.20	
CUSR0000SA0      	2000	M12	      174.60	
CUSR0000SA0      	2001	M01	      175.60	
CUSR0000SA0      	2001	M02	      176.00	
CUSR0000SA0      	2001	M03	      176.10	
CUSR0000SA0      	2001	M04	      176.40	
CUSR0000SA0      	2001	M05	      177.30	
CUSR0000SA0      	2001	M06	      177.70	
CUSR0000SA0      	2001	M07	      177.40	
CUSR0000SA0      	2001	M08	      177.40	
CUSR0000SA0      	2001	M09	      178.10	
CUSR0000SA0      	2001	M10	      177.60	
CUSR0000SA0      	2001	M11	      177.50	
CUSR0000SA0      	2001	M12	      177.40	
CUSR0000SA0      	2002	M01	       177.7	
CUSR0000SA0      	2002	M02	       178.0	
CUSR0000SA0      	2002	M03	       178.5	
CUSR0000SA0      	2002	M04	       179.3	
CUSR0000SA0      	2002	M05	       179.5	
CUSR0000SA0      	2002	M06	       179.6	
CUSR0000SA0      	2002	M07	       180.0	
CUSR0000SA0      	2002	M08	       180.5	
CUSR0000SA0      	2002	M09	       180.8	
CUSR0000SA0      	2002	M10	       181.2	
CUSR0000SA0      	2002	M11	       181.5	
CUSR0000SA0      	2002	M12	       181.8	
CUSR0000SA0      	2003	M01	       182.6	
CUSR0000SA0      	2003	M02	       183.6	
CUSR0000SA0      	2003	M03	       183.9	
CUSR0000SA0      	2003	M04	       183.2	
CUSR0000SA0      	2003	M05	       182.9	
CUSR0000SA0      	2003	M06	       183.1	
CUSR0000SA0      	2003	M07	       183.7	
CUSR0000SA0      	2003	M08	       184.5	
CUSR0000SA0      	2003	M09	       185.1	
CUSR0000SA0      	2003	M10	       184.9	
CUSR0000SA0      	2003	M11	       185.0	
CUSR0000SA0      	2003	M12	       185.5	
CUSR0000SA0      	2004	M01	       186.3	
CUSR0000SA0      	2004	M02	       186.7	
CUSR0000SA0      	2004	M03	       187.1	
CUSR0000SA0      	2004	M04	       187.4	
CUSR0000SA0      	2004	M05	       188.2	
CUSR0000SA0      	2004	M06	       188.9	
CUSR0000SA0      	2004	M07	       189.1	
CUSR0000SA0      	2004	M08	       189.2	
CUSR0000SA0      	2004	M09	       189.8	
CUSR0000SA0      	2004	M10	       190.8	
CUSR0000SA0      	2004	M11	       191.7	
CUSR0000SA0      	2004	M12	       191.7	
CUSR0000SA0      	2005	M01	       191.6	
CUSR0000SA0      	2005	M02	       192.4	
CUSR0000SA0      	2005	M03	       193.1	
CUSR0000SA0      	2005	M04	       193.7	
CUSR0000SA0      	2005	M05	       193.6	
CUSR0000SA0      	2005	M06	       193.7	
CUSR0000SA0      	2005	M07	       194.9	
CUSR0000SA0      	2005	M08	       196.1	
CUSR0000SA0      	2005	M09	       198.8	
CUSR0000SA0      	2005	M10	       199.1	
CUSR0000SA0      	2005	M11	       198.1	
CUSR0000SA0      	2005	M12	       198.1	
CUSR0000SA0      	2006	M01	       199.3	
CUSR0000SA0      	2006	M02	       199.4	
CUSR0000SA0      	2006	M03	       199.7	
CUSR0000SA0      	2006	M04	       200.7	
CUSR0000SA0      	2006	M05	       201.3	
CUSR0000SA0      	2006	M06	       201.8	
CUSR0000SA0      	2006	M07	       202.9	
CUSR0000SA0      	2006	M08	       203.8	
CUSR0000SA0      	2006	M09	       202.8	
CUSR0000SA0      	2006	M10	       201.9	
CUSR0000SA0      	2006	M11	       202.0	
CUSR0000SA0      	2006	M12	       203.1	
CUSR0000SA0      	2007	M01	     203.437	
CUSR0000SA0      	2007	M02	     204.226	
CUSR0000SA0      	2007	M03	     205.288	
CUSR0000SA0      	2007	M04	     205.904	
CUSR0000SA0      	2007	M05	     206.755	
CUSR0000SA0      	2007	M06	     207.234	
CUSR0000SA0      	2007	M07	     207.603	
CUSR0000SA0      	2007	M08	     207.667	
CUSR0000SA0      	2007	M09	     208.547	
CUSR0000SA0      	2007	M10	     209.190	
CUSR0000SA0      	2007	M11	     210.834	
CUSR0000SA0      	2007	M12	     211.445	
CUSR0000SA0      	2008	M01	     212.174	
CUSR0000SA0      	2008	M02	     212.687	
CUSR0000SA0      	2008	M03	     213.448	
CUSR0000SA0      	2008	M04	     213.942	
CUSR0000SA0      	2008	M05	     215.208	
CUSR0000SA0      	2008	M06	     217.463	
CUSR0000SA0      	2008	M07	     219.016	
CUSR0000SA0      	2008	M08	     218.690	
CUSR0000SA0      	2008	M09	     218.877	
CUSR0000SA0      	2008	M10	     216.995	
CUSR0000SA0      	2008	M11	     213.153	
CUSR0000SA0      	2008	M12	     211.398	
CUSR0000SA0      	2009	M01	     211.933	
CUSR0000SA0      	2009	M02	     212.705	
CUSR0000SA0      	2009	M03	     212.495	
CUSR0000SA0      	2009	M04	     212.709	
CUSR0000SA0      	2009	M05	     213.022	
CUSR0000SA0      	2009	M06	     214.790	
CUSR0000SA0      	2009	M07	     214.726	
CUSR0000SA0      	2009	M08	     215.445	
CUSR0000SA0      	2009	M09	     215.861	
CUSR0000SA0      	2009	M10	     216.509	
CUSR0000SA0      	2009	M11	     217.234	
CUSR0000SA0      	2009	M12	     217.347	
CUSR0000SA0      	2010	M01	     217.488	
CUSR0000SA0      	2010	M02	     217.281	
CUSR0000SA0      	2010	M03	     217.353	
CUSR0000SA0      	2010	M04	     217.403	
CUSR0000SA0      	2010	M05	     217.290	
CUSR0000SA0      	2010	M06	     217.199	
CUSR0000SA0      	2010	M07	     217.605	
CUSR0000SA0      	2010	M08	     217.923	
CUSR0000SA0      	2010	M09	     218.275	
CUSR0000SA0      	2010	M10	     219.035	
CUSR0000SA0      	2010	M11	     219.590	
CUSR0000SA0      	2010	M12	     220.472	
CUSR0000SA0      	2011	M01	     221.187	
CUSR0000SA0      	2011	M02	     221.898	
CUSR0000SA0      	2011	M03	     223.046	
CUSR0000SA0      	2011	M04	     224.093	
CUSR0000SA0      	2011	M05	     224.806	
CUSR0000SA0      	2011	M06	     224.806	
CUSR0000SA0      	2011	M07	     225.395	
CUSR0000SA0      	2011	M08	     226.106	
CUSR0000SA0      	2011	M09	     226.597	
CUSR0000SA0      	2011	M10	     226.750	
CUSR0000SA0      	2011	M11	     227.169	
CUSR0000SA0      	2011	M12	     227.223	
CUSR0000SA0      	2012	M01	     227.842	
CUSR0000SA0      	2012	M02	     228.329	
CUSR0000SA0      	2012	M03	     228.807	
CUSR0000SA0      	2012	M04	     229.187	
CUSR0000SA0      	2012	M05	     228.713	
CUSR0000SA0      	2012	M06	     228.524	
CUSR0000SA0      	2012	M07	     228.590	
CUSR0000SA0      	2012	M08	     229.918	
CUSR0000SA0      	2012	M09	     231.015	
CUSR0000SA0      	2012	M10	     231.638	
CUSR0000SA0      	2012	M11	     231.249	
CUSR0000SA0      	2012	M12	     231.221	
CUSR0000SA0      	2013	M01	     231.679	
CUSR0000SA0      	2013	M02	     232.937	
CUSR0000SA0      	2013	M03	     232.282	
CUSR0000SA0      	2013	M04	     231.797	
CUSR0000SA0      	2013	M05	     231.893	
CUSR0000SA0      	2013	M06	     232.445	
CUSR0000SA0      	2013	M07	     232.900	
CUSR0000SA0      	2013	M08	     233.456	
CUSR0000SA0      	2013	M09	     233.544	
CUSR0000SA0      	2013	M10	     233.669	
CUSR0000SA0      	2013	M11	     234.100	
CUSR0000SA0      	2013	M12	     234.719	
CUSR0000SA0      	2014	M01	     235.288	
CUSR0000SA0      	2014	M02	     235.547	
CUSR0000SA0      	2014	M03	     236.028	
CUSR0000SA0      	2014	M04	     236.468	
CUSR0000SA0      	2014	M05	     236.918	
CUSR0000SA0      	2014	M06	     237.231	
CUSR0000SA0      	2014	M07	     237.498	
CUSR0000SA0      	2014	M08	     237.460	
CUSR0000SA0      	2014	M09	     237.477	
CUSR0000SA0      	2014	M10	     237.430	
CUSR0000SA0      	2014	M11	     236.983	
CUSR0000SA0      	2014	M12	     236.252	
CUSR0000SA0      	2015	M01	     234.747	
CUSR0000SA0      	2015	M02	     235.342	
CUSR0000SA0      	2015	M03	     235.976	
CUSR0000SA0      	2015	M04	     236.222	
CUSR0000SA0      	2015	M05	     237.001	
CUSR0000SA0      	2015	M06	     237.657	
CUSR0000SA0      	2015	M07	     238.034	
CUSR0000SA0      	2015	M08	     238.033	
CUSR0000SA0      	2015	M09	     237.498	
CUSR0000SA0      	2015	M10	     237.733	
CUSR0000SA0      	2015	M11	     238.017	
CUSR0000SA0      	2015	M12	     237.761	
CUSR0000SA0      	2016	M01	     237.652	
CUSR0000SA0      	2016	M02	     237.336	
CUSR0000SA0      	2016	M03	     238.080	
CUSR0000SA0      	2016	M04	     238.992	
CUSR0000SA0      	2016	M05	     239.557	
CUSR0000SA0      	2016	M06	     240.222	
CUSR0000SA0      	2016	M07	     240.101	
CUSR0000SA0      	2016	M08	     240.545	
CUSR0000SA0      	2016	M09	     241.176	
CUSR0000SA0      	2016	M10	     241.741	
CUSR0000SA0      	2016	M11	     242.026	
CUSR0000SA0      	2016	M12	     242.637	
CUSR0000SA0      	2017	M01	     243.618	
CUSR0000SA0      	2017	M02	     244.006	
CUSR0000SA0      	2017	M03	     243.892	
CUSR0000SA0      	2017	M04	     244.193	
CUSR0000SA0      	2017	M05	     244.004	
CUSR0000SA0      	2017	M06	     244.163	
CUSR0000SA0      	2017	M07	     244.243	
CUSR0000SA0      	2017	M08	     245.183	
CUSR0000SA0      	2017	M09	     246.435	
CUSR0000SA0      	2017	M10	     246.626	
CUSR0000SA0      	2017	M11	     247.284	
CUSR0000SA0      	2017	M12	     247.805	
CUSR0000SA0      	2018	M01	     248.859	
CUSR0000SA0      	2018	M02	     249.529	
CUSR0000SA0      	2018	M03	     249.577	
CUSR0000SA0      	2018	M04	     250.227	
CUSR0000SA0      	2018	M05	     250.792	
CUSR0000SA0      	2018	M06	     251.018	
CUSR0000SA0      	2018	M07	     251.214	
CUSR0000SA0      	2018	M08	     251.663	
CUSR0000SA0      	2018	M09	     252.182	
CUSR0000SA0      	2018	M10	     252.772	
CUSR0000SA0      	2018	M11	     252.594	
CUSR0000SA0      	2018	M12	     252.767	
CUSR0000SA0      	2019	M01	     252.561	
CUSR0000SA0      	2019	M02	     253.319	
CUSR0000SA0      	2019	M03	     254.277	
CUSR0000SA0      	2019	M04	     255.233	
CUSR0000SA0      	2019	M05	     255.296	
CUSR0000SA0      	2019	M06	     255.213	
CUSR0000SA0      	2019	M07	     255.802	
CUSR0000SA0      	2019	M08	     256.036	
CUSR0000SA0      	2019	M09	     256.430	
CUSR0000SA0      	2019	M10	     257.155	
CUSR0000SA0      	2019	M11	     257.879	
CUSR0000SA0      	2019	M12	     258.630	
CUSR0000SA0      	2020	M01	     259.127	
CUSR0000SA0      	2020	M02	     259.250	
CUSR0000SA0      	2020	M03	     258.076	
CUSR0000SA0      	2020	M04	     256.032	
CUSR0000SA0      	2020	M05	     255.802	
CUSR0000SA0      	2020	M06	     257.042	
CUSR0000SA0      	2020	M07	     258.352	
CUSR0000SA0      	2020	M08	     259.316	
CUSR0000SA0      	2020	M09	     259.997	
CUSR0000SA0      	2020	M10	     260.319	
CUSR0000SA0      	2020	M11	     260.911	
CUSR0000SA0      	2020	M12	     262.045	
CUSR0000SA0      	2021	M01	     262.687	
CUSR0000SA0      	2021	M02	     263.579	
CUSR0000SA0      	2021	M03	     264.961	
CUSR0000SA0      	2021	M04	     266.614	
CUSR0000SA0      	2021	M05	     268.383	
CUSR0000SA0      	2021	M06	     270.654	
CUSR0000SA0      	2021	M07	     271.903	
CUSR0000SA0      	2021	M08	     272.676	
CUSR0000SA0      	2021	M09	     273.910	
CUSR0000SA0      	2021	M10	     276.550	
CUSR0000SA0      	2021	M11	     278.919	
CUSR0000SA0      	2021	M12	     280.845	
CUSR0000SA0      	2022	M01	     282.543	
CUSR0000SA0      	2022	M02	     284.500	
CUSR0000SA0      	2022	M03	     287.674	
CUSR0000SA0      	2022	M04	     288.561	
CUSR0000SA0      	2022	M05	     291.298	
CUSR0000SA0      	2022	M06	     294.957	
CUSR0000SA0      	2022	M07	     294.913	
CUSR0000SA0      	2022	M08	     295.097	
CUSR0000SA0      	2022	M09	     296.349	
CUSR0000SA0      	2022	M10	     298.007	
CUSR0000SA0      	2022	M11	     298.786	
CUSR0000SA0      	2022	M12	     298.832	
CUSR0000SA0      	2023	M01	     300.420	
CUSR0000SA0      	2023	M02	     301.450	
CUSR0000SA0      	2023	M03	     301.821	
CUSR0000SA0      	2023	M04	     302.845	
CUSR0000SA0      	2023	M05	     303.334	
CUSR0000SA0      	2023	M06	     304.014	
CUSR0000SA0      	2023	M07	     304.609	
CUSR0000SA0      	2023	M08	     306.082	
CUSR0000SA0      	2023	M09	     307.276	
CUSR0000SA0      	2023	M10	     307.696	
CUSR0000SA0      	2023	M11	     308.148	
CUSR0000SA0      	2023	M12	     308.741	
CUSR0000SA0      	2024	M01	     309.698	
CUSR0000SA0      	2024	M02	     310.967	
CUSR0000SA0      	2024	M03	     312.345	
CUSR0000SA0      	2024	M04	     313.023	
CUSR0000SA0      	2024	M05	     313.175	
CUSR0000SA0      	2024	M06	     313.044	
CUSR0000SA0      	2024	M07	     313.569	
CUSR0000SA0      	2024	M08	     314.062	
CUSR0000SA0      	2024	M09	     314.732	
CUSR0000SA0      	2024	M10	     315.631	
CUSR0000SA0      	2024	M11	     316.528	
CUSR0000SA0      	2024	M12	     317.604	
CUSR0000SA0      	2025	M01	     318.961	
CUSR0000SA0      	2025	M02	     319.679	
CUSR0000SA0      	2025	M03	     319.785	
CUSR0000SA0      	2025	M04	     320.302	
CUSR0000SA0      	2025	M05	     320.620	
CUSR0000SA0      	2025	M06	     321.435	
CUSR0000SA0      	2025	M07	     322.169	
CUSR0000SA0      	2025	M08	     323.291	
CUSR0000SA0      	2025	M09	     324.245	
CUSR0000SA0      	2025	M10	           -	X
CUSR0000SA0      	2025	M11	     325.063	
CUSR0000SA0      	2025	M12	     326.031	
CUSR0000SA0      	2026	M01	     326.588	
CUSR0000SA0      	2026	M02	     327.460	
CUSR0000SA0      	2026	M03	     330.293	
CUSR0000SA0      	2026	M04	     332.407	
CUSR0000SA0      	2026	M05	     333.979	
CUSR0000SA0      	2026	M06	     332.568	
CUUR0000SA0      	1913	M01	         9.8	
CUUR0000SA0      	1913	M02	         9.8	
CUUR0000SA0      	1913	M03	         9.8	
CUUR0000SA0      	1913	M04	         9.8	
CUUR0000SA0      	1913	M05	         9.7	
CUUR0000SA0      	1913	M06	         9.8	
CUUR0000SA0      	1913	M07	         9.9	
CUUR0000SA0      	1913	M08	         9.9	
CUUR0000SA0      	1913	M09	        10.0	
CUUR0000SA0      	1913	M10	        10.0	
CUUR0000SA0      	1913	M11	        10.1	
CUUR0000SA0      	1913	M12	        10.0	
CUUR0000SA0      	1913	M13	         9.9	
CUUR0000SA0      	1914	M01	        10.0	
CUUR0000SA0      	1914	M02	         9.9	
CUUR0000SA0      	1914	M03	         9.9	
CUUR0000SA0      	1914	M04	         9.8	
CUUR0000SA0      	1914	M05	         9.9	
CUUR0000SA0      	1914	M06	         9.9	
CUUR0000SA0      	1914	M07	        10.0	
CUUR0000SA0      	1914	M08	        10.2	
CUUR0000SA0      	1914	M09	        10.2	
CUUR0000SA0      	1914	M10	        10.1	
CUUR0000SA0      	1914	M11	        10.2	
CUUR0000SA0      	1914	M12	        10.1	
CUUR0000SA0      	1914	M13	        10.0	
CUUR0000SA0      	1915	M01	        10.1	
CUUR0000SA0      	1915	M02	        10.0	
CUUR0000SA0      	1915	M03	         9.9	
CUUR0000SA0      	1915	M04	        10.0	
CUUR0000SA0      	1915	M05	        10.1	
CUUR0000SA0      	1915	M06	        10.1	
CUUR0000SA0      	1915	M07	        10.1	
CUUR0000SA0      	1915	M08	        10.1	
CUUR0000SA0      	1915	M09	        10.1	
CUUR0000SA0      	1915	M10	        10.2	
CUUR0000SA0      	1915	M11	        10.3	
CUUR0000SA0      	1915	M12	        10.3	
CUUR0000SA0      	1915	M13	        10.1	
CUUR0000SA0      	1916	M01	        10.4	
CUUR0000SA0      	1916	M02	        10.4	
CUUR0000SA0      	1916	M03	        10.5	
CUUR0000SA0      	1916	M04	        10.6	
CUUR0000SA0      	1916	M05	        10.7	
CUUR0000SA0      	1916	M06	        10.8	
CUUR0000SA0      	1916	M07	        10.8	
CUUR0000SA0      	1916	M08	        10.9	
CUUR0000SA0      	1916	M09	        11.1	
CUUR0000SA0      	1916	M10	        11.3	
CUUR0000SA0      	1916	M11	        11.5	
CUUR0000SA0      	1916	M12	        11.6	
CUUR0000SA0      	1916	M13	        10.9	
CUUR0000SA0      	1917	M01	        11.7	
CUUR0000SA0      	1917	M02	        12.0	
CUUR0000SA0      	1917	M03	        12.0	
CUUR0000SA0      	1917	M04	        12.6	
CUUR0000SA0      	1917	M05	        12.8	
CUUR0000SA0      	1917	M06	        13.0	
CUUR0000SA0      	1917	M07	        12.8	
CUUR0000SA0      	1917	M08	        13.0	
CUUR0000SA0      	1917	M09	        13.3	
CUUR0000SA0      	1917	M10	        13.5	
CUUR0000SA0      	1917	M11	        13.5	
CUUR0000SA0      	1917	M12	        13.7	
CUUR0000SA0      	1917	M13	        12.8	
CUUR0000SA0      	1918	M01	        14.0	
CUUR0000SA0      	1918	M02	        14.1	
CUUR0000SA0      	1918	M03	        14.0	
CUUR0000SA0      	1918	M04	        14.2	
CUUR0000SA0      	1918	M05	        14.5	
CUUR0000SA0      	1918	M06	        14.7	
CUUR0000SA0      	1918	M07	        15.1	
CUUR0000SA0      	1918	M08	        15.4	
CUUR0000SA0      	1918	M09	        15.7	
CUUR0000SA0      	1918	M10	        16.0	
CUUR0000SA0      	1918	M11	        16.3	
CUUR0000SA0      	1918	M12	        16.5	
CUUR0000SA0      	1918	M13	        15.1	
CUUR0000SA0      	1919	M01	        16.5	
CUUR0000SA0      	1919	M02	        16.2	
CUUR0000SA0      	1919	M03	        16.4	
CUUR0000SA0      	1919	M04	        16.7	
CUUR0000SA0      	1919	M05	        16.9	
CUUR0000SA0      	1919	M06	        16.9	
CUUR0000SA0      	1919	M07	        17.4	
CUUR0000SA0      	1919	M08	        17.7	
CUUR0000SA0      	1919	M09	        17.8	
CUUR0000SA0      	1919	M10	        18.1	
CUUR0000SA0      	1919	M11	        18.5	
CUUR0000SA0      	1919	M12	        18.9	
CUUR0000SA0      	1919	M13	        17.3	
CUUR0000SA0      	1920	M01	        19.3	
CUUR0000SA0      	1920	M02	        19.5	
CUUR0000SA0      	1920	M03	        19.7	
CUUR0000SA0      	1920	M04	        20.3	
CUUR0000SA0      	1920	M05	        20.6	
CUUR0000SA0      	1920	M06	        20.9	
CUUR0000SA0      	1920	M07	        20.8	
CUUR0000SA0      	1920	M08	        20.3	
CUUR0000SA0      	1920	M09	        20.0	
CUUR0000SA0      	1920	M10	        19.9	
CUUR0000SA0      	1920	M11	        19.8	
CUUR0000SA0      	1920	M12	        19.4	
CUUR0000SA0      	1920	M13	        20.0	
CUUR0000SA0      	1921	M01	        19.0	
CUUR0000SA0      	1921	M02	        18.4	
CUUR0000SA0      	1921	M03	        18.3	
CUUR0000SA0      	1921	M04	        18.1	
CUUR0000SA0      	1921	M05	        17.7	
CUUR0000SA0      	1921	M06	        17.6	
CUUR0000SA0      	1921	M07	        17.7	
CUUR0000SA0      	1921	M08	        17.7	
CUUR0000SA0      	1921	M09	        17.5	
CUUR0000SA0      	1921	M10	        17.5	
CUUR0000SA0      	1921	M11	        17.4	
CUUR0000SA0      	1921	M12	        17.3	
CUUR0000SA0      	1921	M13	        17.9	
CUUR0000SA0      	1922	M01	        16.9	
CUUR0000SA0      	1922	M02	        16.9	
CUUR0000SA0      	1922	M03	        16.7	
CUUR0000SA0      	1922	M04	        16.7	
CUUR0000SA0      	1922	M05	        16.7	
CUUR0000SA0      	1922	M06	        16.7	
CUUR0000SA0      	1922	M07	        16.8	
CUUR0000SA0      	1922	M08	        16.6	
CUUR0000SA0      	1922	M09	        16.6	
CUUR0000SA0      	1922	M10	        16.7	
CUUR0000SA0      	1922	M11	        16.8	
CUUR0000SA0      	1922	M12	        16.9	
CUUR0000SA0      	1922	M13	        16.8	
CUUR0000SA0      	1923	M01	        16.8	
CUUR0000SA0      	1923	M02	        16.8	
CUUR0000SA0      	1923	M03	        16.8	
CUUR0000SA0      	1923	M04	        16.9	
CUUR0000SA0      	1923	M05	        16.9	
CUUR0000SA0      	1923	M06	        17.0	
CUUR0000SA0      	1923	M07	        17.2	
CUUR0000SA0      	1923	M08	        17.1	
CUUR0000SA0      	1923	M09	        17.2	
CUUR0000SA0      	1923	M10	        17.3	
CUUR0000SA0      	1923	M11	        17.3	
CUUR0000SA0      	1923	M12	        17.3	
CUUR0000SA0      	1923	M13	        17.1	
CUUR0000SA0      	1924	M01	        17.3	
CUUR0000SA0      	1924	M02	        17.2	
CUUR0000SA0      	1924	M03	        17.1	
CUUR0000SA0      	1924	M04	        17.0	
CUUR0000SA0      	1924	M05	        17.0	
CUUR0000SA0      	1924	M06	        17.0	
CUUR0000SA0      	1924	M07	        17.1	
CUUR0000SA0      	1924	M08	        17.0	
CUUR0000SA0      	1924	M09	        17.1	
CUUR0000SA0      	1924	M10	        17.2	
CUUR0000SA0      	1924	M11	        17.2	
CUUR0000SA0      	1924	M12	        17.3	
CUUR0000SA0      	1924	M13	        17.1	
CUUR0000SA0      	1925	M01	        17.3	
CUUR0000SA0      	1925	M02	        17.2	
CUUR0000SA0      	1925	M03	        17.3	
CUUR0000SA0      	1925	M04	        17.2	
CUUR0000SA0      	1925	M05	        17.3	
CUUR0000SA0      	1925	M06	        17.5	
CUUR0000SA0      	1925	M07	        17.7	
CUUR0000SA0      	1925	M08	        17.7	
CUUR0000SA0      	1925	M09	        17.7	
CUUR0000SA0      	1925	M10	        17.7	
CUUR0000SA0      	1925	M11	        18.0	
CUUR0000SA0      	1925	M12	        17.9	
CUUR0000SA0      	1925	M13	        17.5	
CUUR0000SA0      	1926	M01	        17.9	
CUUR0000SA0      	1926	M02	        17.9	
CUUR0000SA0      	1926	M03	        17.8	
CUUR0000SA0      	1926	M04	        17.9	
CUUR0000SA0      	1926	M05	        17.8	
CUUR0000SA0      	1926	M06	        17.7	
CUUR0000SA0      	1926	M07	        17.5	
CUUR0000SA0      	1926	M08	        17.4	
CUUR0000SA0      	1926	M09	        17.5	
CUUR0000SA0      	1926	M10	        17.6	
CUUR0000SA0      	1926	M11	        17.7	
CUUR0000SA0      	1926	M12	        17.7	
CUUR0000SA0      	1926	M13	        17.7	
CUUR0000SA0      	1927	M01	        17.5	
CUUR0000SA0      	1927	M02	        17.4	
CUUR0000SA0      	1927	M03	        17.3	
CUUR0000SA0      	1927	M04	        17.3	
CUUR0000SA0      	1927	M05	        17.4	
CUUR0000SA0      	1927	M06	        17.6	
CUUR0000SA0      	1927	M07	        17.3	
CUUR0000SA0      	1927	M08	        17.2	
CUUR0000SA0      	1927	M09	        17.3	
CUUR0000SA0      	1927	M10	        17.4	
CUUR0000SA0      	1927	M11	        17.3	
CUUR0000SA0      	1927	M12	        17.3	
CUUR0000SA0      	1927	M13	        17.4	
CUUR0000SA0      	1928	M01	        17.3	
CUUR0000SA0      	1928	M02	        17.1	
CUUR0000SA0      	1928	M03	        17.1	
CUUR0000SA0      	1928	M04	        17.1	
CUUR0000SA0      	1928	M05	        17.2	
CUUR0000SA0      	1928	M06	        17.1	
CUUR0000SA0      	1928	M07	        17.1	
CUUR0000SA0      	1928	M08	        17.1	
CUUR0000SA0      	1928	M09	        17.3	
CUUR0000SA0      	1928	M10	        17.2	
CUUR0000SA0      	1928	M11	        17.2	
CUUR0000SA0      	1928	M12	        17.1	
CUUR0000SA0      	1928	M13	        17.1	
CUUR0000SA0      	1929	M01	        17.1	
CUUR0000SA0      	1929	M02	        17.1	
CUUR0000SA0      	1929	M03	        17.0	
CUUR0000SA0      	1929	M04	        16.9	
CUUR0000SA0      	1929	M05	        17.0	
CUUR0000SA0      	1929	M06	        17.1	
CUUR0000SA0      	1929	M07	        17.3	
CUUR0000SA0      	1929	M08	        17.3	
CUUR0000SA0      	1929	M09	        17.3	
CUUR0000SA0      	1929	M10	        17.3	
CUUR0000SA0      	1929	M11	        17.3	
CUUR0000SA0      	1929	M12	        17.2	
CUUR0000SA0      	1929	M13	        17.1	
CUUR0000SA0      	1930	M01	        17.1	
CUUR0000SA0      	1930	M02	        17.0	
CUUR0000SA0      	1930	M03	        16.9	
CUUR0000SA0      	1930	M04	        17.0	
CUUR0000SA0      	1930	M05	        16.9	
CUUR0000SA0      	1930	M06	        16.8	
CUUR0000SA0      	1930	M07	        16.6	
CUUR0000SA0      	1930	M08	        16.5	
CUUR0000SA0      	1930	M09	        16.6	
CUUR0000SA0      	1930	M10	        16.5	
CUUR0000SA0      	1930	M11	        16.4	
CUUR0000SA0      	1930	M12	        16.1	
CUUR0000SA0      	1930	M13	        16.7	
CUUR0000SA0      	1931	M01	        15.9	
CUUR0000SA0      	1931	M02	        15.7	
CUUR0000SA0      	1931	M03	        15.6	
CUUR0000SA0      	1931	M04	        15.5	
CUUR0000SA0      	1931	M05	        15.3	
CUUR0000SA0      	1931	M06	        15.1	
CUUR0000SA0      	1931	M07	        15.1	
CUUR0000SA0      	1931	M08	        15.1	
CUUR0000SA0      	1931	M09	        15.0	
CUUR0000SA0      	1931	M10	        14.9	
CUUR0000SA0      	1931	M11	        14.7	
CUUR0000SA0      	1931	M12	        14.6	
CUUR0000SA0      	1931	M13	        15.2	
CUUR0000SA0      	1932	M01	        14.3	
CUUR0000SA0      	1932	M02	        14.1	
CUUR0000SA0      	1932	M03	        14.0	
CUUR0000SA0      	1932	M04	        13.9	
CUUR0000SA0      	1932	M05	        13.7	
CUUR0000SA0      	1932	M06	        13.6	
CUUR0000SA0      	1932	M07	        13.6	
CUUR0000SA0      	1932	M08	        13.5	
CUUR0000SA0      	1932	M09	        13.4	
CUUR0000SA0      	1932	M10	        13.3	
CUUR0000SA0      	1932	M11	        13.2	
CUUR0000SA0      	1932	M12	        13.1	
CUUR0000SA0      	1932	M13	        13.7	
